Actor1CountryCode,Actor2CountryCode,AlternateGoldsteinScale,SQLDATE,Material Cooperation,Verbal Cooperation,Verbal Conflict,Material Conflict,GoldsteinScale,NumArticles,AvgTone,Actor1Geo_Lat,Actor2Geo_Lat,Actor1Geo_Long,Actor2Geo_Long,NumberOfRowsBetweenCountries
AFG,CHE,1.6757142857142857,20061128,0.25806451612903225,0.5483870967741935,0.16129032258064516,0.03225806451612903,1.9580645161290324,70,5.40920090303743,36.578670967741935,38.721445161290326,48.41081129032258,25.188499677419355,31
AFG,CHL,3.4,20061204,0.0,1.0,0.0,0.0,3.4,2,6.3855421686747,33.0,-33.45,65.0,-70.6667,1
AFG,CHN,1.8226628895184136,20061206,0.05860805860805861,0.8315018315018315,0.040293040293040296,0.0695970695970696,2.3146520146520144,706,7.0401513277905945,34.170441391941395,34.263965201465204,72.51456703296704,100.40455274725275,273
AFG,CIV,-2.0,20060921,0.0,0.0,1.0,0.0,-2.0,2,4.93827160493827,34.5167,34.5167,69.1833,69.1833,1
AFG,COD,3.3333333333333335,20060728,0.16666666666666666,0.8333333333333334,0.0,0.0,3.3333333333333335,6,10.342450900234851,21.166666666666668,16.583333333333332,34.333333333333336,29.25,6
AFG,COG,6.554166666666667,20061205,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,5.828571428571428,24,5.486787933845564,33.33571428571428,28.38094285714286,61.43094285714286,36.5238,7
AFG,COL,-6.4625,20060929,0.2,0.3,0.0,0.5,-4.34,16,4.46161277975901,28.635309999999997,15.778665,31.95621,-44.60866,10
AFG,CUB,-0.9047169811320755,20061216,0.12096774193548387,0.3951612903225806,0.03225806451612903,0.45161290322580644,-0.7943548387096774,212,4.815246124140855,32.430265322580645,25.165290322580645,18.61035137096774,-48.52486556451613,124
AFG,CYP,7.0,20061128,0.0,1.0,0.0,0.0,7.0,4,5.248236584457795,38.737075,37.546949999999995,32.989975,33.11555,4
AFG,CZE,4.16081081081081,20061204,0.32142857142857145,0.5357142857142857,0.08928571428571429,0.05357142857142857,3.5517857142857143,74,4.877173658610571,36.724935714285714,47.59914821428571,59.43992142857143,23.47825,56
AFG,DEU,1.5564118001204093,20061225,0.15953307392996108,0.5719844357976653,0.058365758754863814,0.21011673151750973,0.34941634241245134,1661,4.304301037364468,37.06838968871595,46.6174313229572,53.176901828793774,21.050836770428017,514
AFG,DNK,-1.4106508875739645,20061129,0.07179487179487179,0.4153846153846154,0.29743589743589743,0.2153846153846154,-1.5594871794871796,338,4.080708394226611,37.602043589743595,51.43518256410256,53.989150769230775,18.574531964102565,195
AFG,DZA,2.2545454545454544,20061114,0.0,0.8888888888888888,0.1111111111111111,0.0,2.111111111111111,11,4.225767025620164,33.467377777777784,32.36793333333333,52.92563555555556,36.22272111111111,9
AFG,EGY,-0.6458333333333334,20061205,0.041666666666666664,0.5416666666666666,0.16666666666666666,0.25,-1.0104166666666667,144,4.190263045884181,33.09407291666667,29.730212499999997,54.86942916666666,35.27838125,48
AFG,ESP,1.7772727272727273,20061224,0.24285714285714285,0.5857142857142857,0.02857142857142857,0.14285714285714285,2.56,132,3.8427700264621802,34.0745,37.71675142857143,44.31550285714286,3.5670154000000003,70
AFG,EST,-1.1723809523809523,20061210,0.0,0.7567567567567568,0.0,0.24324324324324326,-1.2945945945945945,105,5.0140089716340555,34.5820027027027,54.58841621621622,51.319672972972974,23.684900000000003,37
AFG,ETH,-3.36,20060404,0.0,0.4,0.2,0.4,-1.28,15,3.3127163686677035,22.71344,8.0,47.83266,38.0,5
AFG,EUR,-1.1973684210526316,20061227,0.047058823529411764,0.6352941176470588,0.21764705882352942,0.1,0.07470588235294116,456,4.897093671421303,34.67129705882353,36.41754176470588,53.87420895882353,40.39075261764706,170
AFG,FIN,3.770588235294117,20061121,0.058823529411764705,0.9411764705882353,0.0,0.0,3.770588235294117,17,3.7328926428353872,32.860035294117644,50.34576470588235,42.57237647058824,40.56888235294118,17
AFG,FJI,-3.353846153846154,20061107,0.1724137931034483,0.2413793103448276,0.06896551724137931,0.5172413793103449,-3.910344827586207,39,3.773714349857235,25.80925172413793,7.561520689655172,74.48777010344827,113.93639655172413,29
AFG,FRA,-3.782051282051282,20061223,0.0672782874617737,0.4525993883792049,0.07033639143730887,0.40978593272171254,-2.6305810397553517,741,4.362977390019268,36.06546636085627,42.19990214067278,49.24965574923548,18.142455718654436,327
AFG,FSM,1.2666666666666666,20060820,0.0,1.0,0.0,0.0,1.2666666666666666,9,4.680688121877118,33.27247777777777,36.131099999999996,65.85715555555555,39.21706666666667,9
AFG,GBR,-5.1744464559253585,20061231,0.06485148514851485,0.3905940594059406,0.05742574257425743,0.4871287128712871,-3.586089108910891,7181,4.290129059868216,36.808272113861385,46.6241947970297,48.030005283168315,15.673520863861386,2020
AFG,GRC,1.7833333333333332,20060911,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.25,1.7833333333333332,12,4.0656541468936656,36.567074999999996,38.01340833333333,43.97835833333334,26.28340833333333,12
AFG,HRV,1.935483870967742,20061218,0.16129032258064516,0.7419354838709677,0.0,0.0967741935483871,1.935483870967742,31,3.764693787495028,36.60612903225806,44.67685161290322,55.33082258064516,19.440645161290323,31
AFG,HTI,8.3,20060907,1.0,0.0,0.0,0.0,8.3,4,7.38255033557047,33.0,26.0,65.0,-3.708350000000003,2
AFG,HUN,4.216666666666667,20060913,0.2,0.7,0.0,0.1,2.9549999999999996,42,4.43876129236603,36.98408,46.480835,57.958614999999995,23.871215,20
AFG,IDN,-0.5803921568627451,20061114,0.19444444444444445,0.5277777777777778,0.08333333333333333,0.19444444444444445,0.6333333333333333,51,5.5783031970362895,21.59122861111111,8.096707222222221,73.20383786111111,92.92478425,36
AFG,IND,1.728828828828829,20061224,0.04032258064516129,0.8548387096774194,0.04032258064516129,0.06451612903225806,2.125,222,5.5636448300730095,31.365560483870965,29.410224193548387,68.36256451612904,68.76110000000001,124
AFG,IRL,-2.2463087248322147,20061112,0.05084745762711865,0.3559322033898305,0.3728813559322034,0.22033898305084745,-2.516949152542373,149,4.46960928406775,37.57596610169492,48.28237118644068,49.69063654237288,11.90576027118644,59
AFG,IRN,2.2483208437413267,20061229,0.07890961262553801,0.7546628407460545,0.08536585365853659,0.08106169296987087,1.7890961262553802,3603,5.66284925495888,33.94684176470588,34.0542337302726,60.3702118292683,53.986008581779046,1394
AFG,IRQ,-0.5694131594546532,20061231,0.12442396313364056,0.5216589861751152,0.14285714285714285,0.2110599078341014,-0.09493087557603687,3374,5.305158720937689,33.55661256221198,33.464458552995396,51.26345897235023,41.163515651612904,1085
